PackageID;Length;Width;Height;Weight;EntryDate;ClientID
138267;25;50;15;9.267;30-8-2028;265807
138270;40;35;60;3.513;30-8-2028;265020
138274;10;90;35;5.828;30-8-2028;267011
138279;45;55;85;0.086;30-8-2028;266106
138289;65;75;80;3.941;31-8-2028;265610
138293;45;55;80;4.632;31-8-2028;267070
138295;30;40;30;7.466;1-9-2028;266789
138300;95;90;55;6.720;1-9-2028;266654
138302;40;20;35;3.018;2-9-2028;266317
138312;35;90;90;3.987;3-9-2028;267465
138319;50;50;70;2.230;3-9-2028;264977
138323;70;95;10;9.065;4-9-2028;265863
138324;55;85;10;4.657;5-9-2028;265284
138330;20;60;50;9.633;6-9-2028;266883
138338;85;50;55;9.459;6-9-2028;267407
138343;75;50;85;1.292;7-9-2028;267404
138347;75;65;90;8.104;7-9-2028;266847
138356;25;40;45;5.725;7-9-2028;265003
138366;85;40;10;2.269;8-9-2028;266570
138368;15;70;45;4.274;8-9-2028;265246
138373;30;80;45;1.130;9-9-2028;266004
138374;90;55;40;4.300;10-9-2028;266407
138378;55;35;95;4.229;11-9-2028;265582
138386;60;85;70;2.327;12-9-2028;266761
138387;85;50;85;0.679;12-9-2028;266373
138390;80;75;20;1.376;12-9-2028;267390
138394;30;10;65;3.542;12-9-2028;266123
138404;30;50;65;8.206;13-9-2028;265284
138409;50;40;85;6.215;13-9-2028;267127
138417;30;30;85;0.939;14-9-2028;264977
138427;40;60;45;5.451;14-9-2028;267291
138432;25;95;10;2.608;14-9-2028;267371
138440;60;65;70;6.908;15-9-2028;266544
138448;55;20;40;9.846;15-9-2028;266533
138454;65;75;10;0.704;16-9-2028;267360
138460;50;55;50;3.373;17-9-2028;264996
138461;70;50;10;2.914;18-9-2028;264938
138468;35;15;75;7.690;18-9-2028;266761
138473;90;10;70;5.386;18-9-2028;266868
138483;25;90;20;6.971;18-9-2028;267564
138486;75;20;60;7.701;19-9-2028;267391
138487;30;60;40;0.630;20-9-2028;266633
138495;70;55;75;7.012;20-9-2028;266985
138497;30;90;15;9.323;21-9-2028;265494
138504;60;15;70;9.090;22-9-2028;266205
138512;95;35;60;7.520;22-9-2028;266637
138516;95;20;95;2.375;22-9-2028;266317
138522;45;70;15;7.375;22-9-2028;265167
138526;45;65;10;6.185;23-9-2028;266083
138528;60;75;10;1.222;24-9-2028;267463
138529;70;10;60;3.313;24-9-2028;267226
138530;35;50;95;6.650;24-9-2028;266403
138540;10;55;45;3.701;25-9-2028;267530
138542;30;15;10;1.620;26-9-2028;266508
138547;20;40;70;8.374;26-9-2028;266669
138557;95;70;20;1.969;27-9-2028;266345
138564;30;35;70;3.961;27-9-2028;265948
138569;90;35;80;8.859;27-9-2028;265764
138571;70;55;80;7.398;28-9-2028;267061
138580;55;70;15;9.234;29-9-2028;264881
138584;50;20;60;5.645;29-9-2028;265305
138589;55;60;40;2.985;30-9-2028;264959
138598;85;70;20;5.858;30-9-2028;266015
138599;30;70;80;0.185;30-9-2028;265740
138608;45;60;35;1.543;30-9-2028;267127
138615;50;90;80;7.199;30-9-2028;265722
138622;90;65;90;9.394;1-10-2028;265896
138630;15;90;55;0.863;1-10-2028;265102
138640;25;80;85;0.456;1-10-2028;264991
138644;80;85;70;7.124;1-10-2028;265917
138646;40;10;30;2.226;2-10-2028;264949
138655;85;50;85;8.777;2-10-2028;265702
138660;35;30;50;9.896;2-10-2028;265789
138661;35;85;60;3.902;2-10-2028;266214
138668;90;50;75;6.226;2-10-2028;266334
138677;35;55;80;5.783;2-10-2028;266317
138681;55;10;20;1.509;2-10-2028;265887
138688;80;45;75;8.843;3-10-2028;267400
138690;65;60;80;8.338;4-10-2028;264913
138692;45;80;55;0.050;4-10-2028;266545
138698;55;50;90;3.741;4-10-2028;264913
138703;95;20;50;6.305;5-10-2028;265775
138706;15;20;25;0.274;5-10-2028;265490
138712;20;70;50;4.506;5-10-2028;266260
138715;80;10;40;0.931;6-10-2028;265046
138721;80;75;60;7.039;7-10-2028;267153
138729;15;35;70;5.979;7-10-2028;265970
138737;40;75;45;3.317;7-10-2028;265128
138740;95;15;15;3.170;8-10-2028;265455
138749;65;60;30;9.598;8-10-2028;265624
138757;65;70;85;4.126;9-10-2028;266415
138764;75;15;75;6.459;9-10-2028;265641
138769;40;35;85;1.171;10-10-2028;265203
138774;85;20;35;3.362;10-10-2028;265896
138777;40;40;30;6.906;11-10-2028;267124
138782;15;55;55;3.838;12-10-2028;267053
138789;25;60;55;8.229;12-10-2028;266824
138796;30;20;50;5.045;13-10-2028;266046
138806;30;45;85;4.759;13-10-2028;266053
138810;85;55;85;9.742;14-10-2028;266545
138818;10;35;40;1.142;15-10-2028;265201
138822;45;95;60;5.453;15-10-2028;266675
138823;15;45;65;3.689;15-10-2028;265384
138824;95;60;85;0.114;15-10-2028;266147
138829;85;90;85;1.403;15-10-2028;266898
138834;30;50;20;4.839;16-10-2028;264949
138835;10;25;85;6.655;17-10-2028;266633
138841;40;55;60;5.381;17-10-2028;264921
138850;25;60;50;0.933;18-10-2028;265932
138860;45;15;55;1.247;19-10-2028;267291
138868;95;25;90;9.788;19-10-2028;265592
138877;75;40;70;0.534;20-10-2028;265221
138886;50;95;10;5.413;20-10-2028;265680
138892;50;70;10;5.243;20-10-2028;266570
138895;80;95;50;4.149;20-10-2028;266385
138899;95;55;65;9.008;20-10-2028;265040
138900;85;30;80;6.451;21-10-2028;265246
138909;35;65;80;7.575;22-10-2028;265961
138912;45;10;25;3.227;22-10-2028;265170
138916;25;80;35;3.884;23-10-2028;266750
138921;30;55;15;8.393;23-10-2028;265518
138925;55;70;25;0.554;24-10-2028;265979
138926;90;30;90;8.875;25-10-2028;265498
138935;50;75;20;6.908;25-10-2028;266128
138944;75;85;25;9.822;25-10-2028;267407
138949;70;50;60;3.956;26-10-2028;267530
138952;50;65;65;4.857;27-10-2028;266973
138953;35;70;50;5.177;28-10-2028;267107
138958;85;65;85;5.342;29-10-2028;266015
138959;75;65;10;7.353;29-10-2028;265309
138967;40;90;65;8.322;29-10-2028;265231
138977;85;10;85;5.800;30-10-2028;266533
138980;60;25;25;3.077;31-10-2028;266136
138983;75;15;55;1.069;31-10-2028;264948
138987;40;70;45;8.477;1-11-2028;266692
138992;95;40;45;8.683;2-11-2028;266750
138996;55;50;55;3.821;2-11-2028;267276
139000;35;25;10;1.326;2-11-2028;265170
139010;70;20;90;6.460;3-11-2028;267543
139016;25;80;55;6.586;3-11-2028;266773
139023;20;35;60;1.538;3-11-2028;267351
139024;85;30;15;2.948;4-11-2028;266993
139029;75;40;80;6.070;4-11-2028;265851
139030;60;65;10;3.867;5-11-2028;266896
139037;10;10;60;3.033;6-11-2028;267197
139038;95;60;30;7.667;6-11-2028;267011
139045;80;80;10;6.934;6-11-2028;265879
139052;45;15;95;1.610;6-11-2028;264920
139057;20;15;45;9.373;7-11-2028;267223
139062;65;15;25;2.414;7-11-2028;264927
139065;35;35;90;7.112;7-11-2028;267208
139074;80;20;90;7.223;8-11-2028;265961
139075;30;75;55;8.879;8-11-2028;264973
139078;45;85;65;0.812;9-11-2028;265369
139079;55;35;30;3.614;10-11-2028;265729
139084;40;90;50;2.707;10-11-2028;266480
139086;50;45;65;3.028;11-11-2028;264859
139091;70;80;20;0.669;11-11-2028;266717
139094;80;35;85;6.231;12-11-2028;265549
139095;75;50;35;3.685;13-11-2028;267163
139099;35;75;50;3.148;14-11-2028;265838
139105;85;10;45;9.864;15-11-2028;266608
139106;80;40;90;2.245;16-11-2028;267203
139110;40;90;55;3.526;17-11-2028;267558
139118;80;10;20;8.719;17-11-2028;264938
139123;35;60;50;4.347;18-11-2028;265961
139133;30;40;55;8.575;18-11-2028;266699
139136;80;15;85;5.490;18-11-2028;265090
139139;40;70;45;2.794;19-11-2028;265512
139142;85;90;20;2.644;19-11-2028;265725
139144;70;40;45;0.563;19-11-2028;265239
139149;35;20;30;4.194;20-11-2028;267096
139156;15;90;55;7.761;21-11-2028;265861
139160;20;60;65;6.586;22-11-2028;265614
139162;20;80;75;6.978;23-11-2028;266628
139171;60;35;60;3.902;24-11-2028;265759
139172;85;35;70;5.229;25-11-2028;266433
139178;30;35;40;3.818;25-11-2028;265397
139185;75;15;30;2.599;25-11-2028;266371
139189;80;20;30;9.478;26-11-2028;266053
139195;95;50;40;8.338;26-11-2028;265601
139197;45;40;70;2.936;26-11-2028;265203
139201;40;75;35;9.418;27-11-2028;266465
139202;40;15;40;0.273;27-11-2028;265567
139205;95;75;55;7.703;28-11-2028;265418
139208;50;30;30;0.996;28-11-2028;267404
139210;30;45;60;5.896;29-11-2028;265512
139214;45;75;55;3.078;30-11-2028;266248
139221;65;65;55;4.316;1-12-2028;266637
139230;15;20;65;8.066;1-12-2028;266703
139231;45;80;55;9.399;1-12-2028;265788
139235;55;80;20;7.356;2-12-2028;266633
139243;55;55;20;3.203;2-12-2028;266542
139253;25;55;85;7.087;2-12-2028;265329
139258;90;20;95;8.071;2-12-2028;266244
139267;35;65;60;0.618;3-12-2028;267223
139272;85;85;85;0.906;4-12-2028;266978
139281;30;95;65;5.347;5-12-2028;266825
139291;35;75;50;5.665;5-12-2028;266275
139301;65;15;10;9.711;6-12-2028;266294
139309;35;20;35;1.838;6-12-2028;266260
139315;15;55;50;7.495;6-12-2028;267316
139318;65;85;60;1.541;6-12-2028;265743
139324;15;50;95;2.285;7-12-2028;266157
139328;45;30;65;3.333;7-12-2028;267333
139330;20;25;35;8.418;7-12-2028;265614
139339;25;35;75;1.163;7-12-2028;266362
139340;70;35;10;3.337;7-12-2028;267108
139349;55;95;35;5.367;7-12-2028;266542
139354;85;15;65;7.041;7-12-2028;266165
139357;45;90;45;2.331;7-12-2028;265540
139364;15;40;40;2.838;8-12-2028;265309
139365;45;70;30;8.261;8-12-2028;266544
139370;20;25;30;1.849;9-12-2028;267323
139379;85;80;75;4.318;10-12-2028;267583
139381;35;30;10;9.500;10-12-2028;265431
139386;90;20;90;3.493;10-12-2028;264911
139392;35;40;45;3.652;11-12-2028;265743
139401;80;35;50;0.627;12-12-2028;267163
139402;60;75;20;2.003;13-12-2028;266147
139405;75;10;10;8.448;14-12-2028;265339
139415;15;65;10;6.879;15-12-2028;266463
139419;10;90;90;8.573;15-12-2028;265238
139427;55;25;75;5.877;16-12-2028;266508
139431;45;25;20;3.570;16-12-2028;265367
139437;15;95;20;4.021;16-12-2028;267404
139442;40;85;85;7.209;16-12-2028;266214
139446;95;40;80;1.907;16-12-2028;266046
139453;35;35;60;9.070;16-12-2028;267153
139458;20;85;75;8.124;17-12-2028;266244
139462;75;65;60;8.678;17-12-2028;267503
139466;60;75;60;9.847;18-12-2028;265073
139469;40;95;45;0.723;18-12-2028;266633
139470;60;80;20;0.500;19-12-2028;265253
139472;25;40;45;1.028;20-12-2028;265912
139482;70;30;95;0.344;20-12-2028;266819
139483;15;30;15;9.269;21-12-2028;266009
139493;45;40;85;7.878;21-12-2028;266424
139498;65;50;25;4.441;21-12-2028;266491
139503;60;70;55;3.788;21-12-2028;265680
139512;95;20;15;2.795;22-12-2028;265102
139513;95;70;60;8.495;22-12-2028;264884
139515;80;60;10;9.028;22-12-2028;266186
139521;45;90;70;9.227;23-12-2028;266578
139526;60;95;80;4.774;24-12-2028;266148
139531;90;20;55;6.423;25-12-2028;266123
139540;25;60;85;4.620;26-12-2028;267312
139550;55;80;20;0.818;26-12-2028;266742
139553;65;25;55;4.235;26-12-2028;267127
139562;75;95;20;9.610;26-12-2028;266522
139563;70;75;85;9.846;26-12-2028;266928
139567;70;70;10;6.558;27-12-2028;265948
139570;15;15;10;7.001;27-12-2028;267392
139572;95;45;70;9.358;28-12-2028;264912
139575;55;95;15;5.173;28-12-2028;265289
139576;45;20;55;1.337;28-12-2028;265150
139585;30;50;25;4.855;28-12-2028;264920
139595;85;65;25;7.611;28-12-2028;265494
139603;15;80;60;8.189;29-12-2028;264859
139608;85;45;20;7.695;29-12-2028;267173
139615;10;40;50;0.655;30-12-2028;265431
139616;50;65;95;6.637;31-12-2028;265040
139621;25;90;65;7.470;1-1-2029;266439
139629;45;60;90;6.170;1-1-2029;267339
139631;20;45;95;3.443;2-1-2029;265194
139640;60;75;70;2.175;2-1-2029;265835
139642;15;20;25;6.621;2-1-2029;267122
139646;70;65;35;7.547;3-1-2029;266183
139651;30;60;45;5.795;3-1-2029;264844
139652;75;10;25;2.475;4-1-2029;265635
139656;35;25;30;2.975;4-1-2029;265249
139659;65;10;30;0.900;5-1-2029;266789
139665;60;60;65;2.417;6-1-2029;267465
139667;55;35;40;9.094;6-1-2029;264866
139672;75;50;35;6.057;7-1-2029;265261
139675;85;10;65;9.666;7-1-2029;266800
139683;75;55;70;1.360;8-1-2029;267543
139687;25;60;25;0.823;8-1-2029;265813
139693;20;30;95;1.638;8-1-2029;265651
139702;35;60;85;8.305;8-1-2029;265879
139712;75;30;40;8.138;8-1-2029;265773
139719;10;35;75;5.327;8-1-2029;265121
139721;30;10;45;5.518;9-1-2029;266891
139729;60;20;25;0.900;9-1-2029;267082
139736;60;85;30;5.401;10-1-2029;265136
139745;35;50;80;7.474;11-1-2029;265040
139754;95;50;25;1.572;12-1-2029;265540
139755;35;80;50;1.488;13-1-2029;265201
139760;40;65;30;2.063;13-1-2029;266037
139765;80;80;15;2.919;13-1-2029;266248
139775;80;15;80;5.667;14-1-2029;267020
139778;80;50;30;1.509;15-1-2029;266717
139784;25;40;55;2.718;15-1-2029;267124
139793;60;45;75;7.257;16-1-2029;266789
139798;90;90;80;7.643;17-1-2029;265039
139800;25;90;30;9.455;17-1-2029;266948
139804;20;40;75;0.741;17-1-2029;266954
139805;65;55;15;7.387;18-1-2029;265426
139814;40;50;55;9.299;18-1-2029;266514
139823;60;95;25;0.213;19-1-2029;265698
139830;85;80;15;3.229;20-1-2029;266631
139832;75;65;70;3.047;20-1-2029;267153
139836;15;20;95;6.337;20-1-2029;266046
139837;90;40;75;9.494;20-1-2029;266326
139847;50;90;15;7.591;20-1-2029;266463
139853;65;10;85;3.670;21-1-2029;266906
139859;90;55;50;5.261;22-1-2029;266091
139867;75;35;75;1.744;22-1-2029;267053
139873;85;95;35;4.184;22-1-2029;266669
139875;25;90;50;2.548;22-1-2029;266167
139885;20;10;55;3.697;23-1-2029;266265
139895;90;70;60;6.708;23-1-2029;265592
139902;45;55;20;6.585;24-1-2029;265912
139912;10;25;40;6.203;24-1-2029;266654
139914;15;55;65;0.321;25-1-2029;266690
139924;85;45;25;0.925;25-1-2029;266190
139930;95;65;70;6.389;25-1-2029;266879
139931;85;90;70;8.977;26-1-2029;266780
139941;15;65;75;2.232;26-1-2029;266525
139951;65;90;40;0.537;26-1-2029;265614
139952;75;80;40;7.282;27-1-2029;265058
139954;65;15;75;9.037;27-1-2029;266234
139961;20;25;10;6.197;27-1-2029;265246
139966;85;20;60;2.265;28-1-2029;266186
139968;10;50;10;8.743;29-1-2029;265418
139974;50;40;80;2.885;30-1-2029;267543
139979;55;20;15;1.484;31-1-2029;266106
139980;30;60;55;1.007;31-1-2029;264948
139984;45;10;55;2.214;31-1-2029;266177
139986;10;30;20;7.281;31-1-2029;267558
139990;40;70;70;6.350;1-2-2029;265549
139998;95;30;75;7.413;1-2-2029;266157
140004;65;95;70;6.799;2-2-2029;265084
140008;10;15;50;4.373;3-2-2029;266063
140015;95;60;60;5.460;4-2-2029;267261
140016;60;35;90;3.762;5-2-2029;265096
140022;40;95;70;1.333;5-2-2029;265325
140026;95;90;35;2.368;6-2-2029;267270
140035;85;95;25;9.236;7-2-2029;266916
140045;65;95;45;4.618;7-2-2029;267017
140055;50;95;80;9.621;8-2-2029;265904
140063;15;85;60;7.965;9-2-2029;267513
140073;90;20;95;8.274;9-2-2029;265418
140078;50;85;85;2.730;10-2-2029;266260
140080;95;15;95;4.134;11-2-2029;266794
140089;65;25;55;0.871;12-2-2029;267163
140099;75;65;65;1.459;12-2-2029;265455
140108;45;60;10;4.591;12-2-2029;265946
140118;80;35;25;4.949;12-2-2029;266483
140124;45;30;75;6.302;12-2-2029;266794
140132;90;80;20;7.220;13-2-2029;265358
140141;55;75;45;2.479;14-2-2029;265940
140144;30;55;15;8.173;14-2-2029;267070
140151;70;25;35;9.710;15-2-2029;266080
140157;15;70;60;5.749;15-2-2029;267486
140159;25;85;20;5.852;15-2-2029;266306
140162;85;55;75;5.630;16-2-2029;266455
140170;10;80;25;3.658;17-2-2029;265253
140172;75;60;40;0.051;17-2-2029;266703
140174;30;70;30;8.968;17-2-2029;266037
140182;55;30;20;2.985;17-2-2029;266594
140183;90;35;90;9.689;17-2-2029;266978
140184;65;60;85;4.796;18-2-2029;265912
140189;20;15;65;9.752;19-2-2029;266102
140197;55;55;45;0.410;19-2-2029;264927
140199;35;40;35;6.123;20-2-2029;266480
140204;50;40;10;0.472;20-2-2029;266624
140213;30;30;50;7.488;20-2-2029;266964
140216;90;85;70;0.860;21-2-2029;266234
140219;20;85;65;4.265;21-2-2029;264901
140220;35;15;65;2.851;22-2-2029;266906
140225;55;10;30;0.921;22-2-2029;264973
140229;15;50;25;9.478;22-2-2029;267513
140238;60;80;70;1.954;23-2-2029;265592
140247;20;25;80;2.765;23-2-2029;265863
140256;80;15;90;0.119;23-2-2029;265339
140264;70;75;35;0.608;24-2-2029;267208
140269;45;35;85;1.469;25-2-2029;267465
140279;70;25;30;2.466;26-2-2029;265702
140281;10;35;40;2.900;26-2-2029;264862
140287;75;40;45;9.665;27-2-2029;265416
140288;55;75;75;3.325;27-2-2029;267508
140295;15;75;65;3.104;28-2-2029;266455
140299;50;95;25;1.972;1-3-2029;267333
140300;30;75;40;7.295;2-3-2029;266659
140310;45;75;20;3.698;2-3-2029;264844
140317;30;20;30;3.994;2-3-2029;267208
140326;50;15;40;1.124;2-3-2029;267496
140334;95;20;90;5.897;2-3-2029;265013
140343;40;80;20;9.270;3-3-2029;267392
140347;10;45;90;1.385;3-3-2029;266304
140356;15;40;30;5.920;4-3-2029;266570
140359;55;60;40;9.944;5-3-2029;266148
140369;75;10;55;3.006;6-3-2029;266631
140377;40;65;65;0.340;6-3-2029;266244
140386;75;65;50;6.308;7-3-2029;265540
140390;75;60;15;4.357;7-3-2029;266794
140396;85;15;70;9.175;7-3-2029;266147
140404;70;85;85;3.405;8-3-2029;266148
140410;55;80;90;9.320;8-3-2029;267400
140411;50;90;15;0.436;8-3-2029;264996
140416;65;65;30;8.214;9-3-2029;265174
140418;55;85;55;9.042;10-3-2029;264844
140422;30;65;45;0.593;11-3-2029;264900
140427;50;55;50;8.908;12-3-2029;266077
140436;60;85;95;6.644;12-3-2029;265754
140438;25;35;65;8.891;12-3-2029;266628
140443;95;75;85;3.531;13-3-2029;267323
140448;35;25;95;0.247;13-3-2029;265592
140453;35;55;35;4.885;13-3-2029;267231
140459;10;75;10;8.027;14-3-2029;267002
140467;70;85;75;6.548;14-3-2029;266254
140474;30;60;80;5.535;15-3-2029;265602
140479;60;10;75;4.980;16-3-2029;265863
140482;10;10;90;6.234;17-3-2029;264892
140487;60;75;40;7.745;17-3-2029;266244
140494;70;15;80;7.242;18-3-2029;266585
140501;45;60;30;9.855;18-3-2029;267070
140503;40;65;15;0.345;19-3-2029;267046
140506;45;70;25;5.306;20-3-2029;265150
140516;10;85;55;0.066;20-3-2029;267379
140524;80;35;15;7.889;20-3-2029;266053
140533;30;70;20;9.850;20-3-2029;265239
140537;85;90;70;2.778;21-3-2029;264921
140544;65;90;85;2.561;22-3-2029;264927
140554;40;70;45;8.560;23-3-2029;265384
140560;40;15;75;6.812;23-3-2029;267276
140563;95;10;10;4.739;23-3-2029;266633
140565;45;90;20;1.984;24-3-2029;266102
140573;65;90;35;2.273;24-3-2029;264892
140574;70;10;95;0.796;25-3-2029;266553
140584;85;40;70;8.073;25-3-2029;266578
140592;10;25;20;7.551;25-3-2029;265299
140593;95;85;25;5.918;26-3-2029;265136
140595;55;95;70;3.850;27-3-2029;266373
140605;50;75;60;1.621;28-3-2029;265861
140606;85;10;30;2.026;28-3-2029;265735
140611;45;50;35;4.258;28-3-2029;266083
140618;50;20;65;5.735;28-3-2029;265367
140626;40;65;95;6.196;28-3-2029;265624
140635;15;60;45;2.925;29-3-2029;266147
140642;80;90;85;9.982;30-3-2029;265020
140652;50;80;40;6.808;30-3-2029;266824
140655;20;70;30;3.240;30-3-2029;266157
140657;60;85;25;3.226;31-3-2029;266836
140667;55;80;95;4.715;1-4-2029;265624
140671;10;80;65;3.409;2-4-2029;265714
140677;90;40;45;3.552;3-4-2029;266542
140682;10;90;55;6.601;3-4-2029;265502
140688;90;10;30;1.948;4-4-2029;266618
140694;40;40;70;6.751;4-4-2029;267082
140700;40;90;80;3.825;5-4-2029;265194
140708;35;90;30;4.251;6-4-2029;266306
140713;75;90;55;6.671;6-4-2029;266306
140723;45;40;15;1.619;7-4-2029;265843
140724;85;50;40;3.963;7-4-2029;266769
140726;25;50;50;3.269;8-4-2029;265570
140734;95;95;55;6.439;9-4-2029;265053
140741;80;90;15;1.122;9-4-2029;267159
140751;85;15;30;9.554;9-4-2029;266533
140760;45;95;30;0.282;9-4-2029;265426
140761;25;85;80;4.037;10-4-2029;266080
140764;80;85;35;1.169;11-4-2029;265343
140765;45;95;65;3.076;11-4-2029;265208
140775;85;25;75;7.413;12-4-2029;265090
140777;85;40;55;2.228;13-4-2029;266147
140782;15;45;30;5.725;14-4-2029;265201
140790;45;45;10;2.692;15-4-2029;267153
140799;45;35;30;0.217;16-4-2029;266157
140801;45;25;25;9.058;17-4-2029;266433
140803;90;85;50;6.413;18-4-2029;267053
140812;50;50;30;6.362;18-4-2029;267197
140817;70;80;35;2.451;19-4-2029;265031
140825;40;80;75;5.793;20-4-2029;266455
140827;65;25;70;7.284;20-4-2029;266824
140835;25;45;20;0.663;20-4-2029;267379
140841;30;95;10;9.770;21-4-2029;267425
140847;35;80;90;4.805;21-4-2029;266067
140852;60;50;30;4.917;21-4-2029;265707
140853;30;80;45;1.660;22-4-2029;265614
140858;95;25;90;1.732;22-4-2029;265827
140868;65;90;85;8.186;22-4-2029;265797
140876;10;40;40;2.255;23-4-2029;266585
140883;85;75;35;9.538;23-4-2029;265529
140890;60;65;40;7.935;24-4-2029;265329
140892;20;35;60;8.884;24-4-2029;267392
140896;85;90;35;1.278;25-4-2029;265869
140902;35;60;10;8.876;26-4-2029;265912
140907;65;90;20;2.418;26-4-2029;266157
140917;40;10;50;9.805;27-4-2029;264884
140925;60;10;75;8.728;27-4-2029;267053
140928;45;90;30;3.546;27-4-2029;266025
140933;40;40;75;9.441;28-4-2029;265225
140936;30;30;15;5.332;29-4-2029;266863
140944;90;50;70;2.391;30-4-2029;267283
140948;25;15;85;4.557;30-4-2029;267297
140951;95;10;80;0.761;1-5-2029;266703
140958;80;55;70;7.667;1-5-2029;264850
140967;15;70;55;4.085;1-5-2029;265357
140974;80;65;25;2.763;1-5-2029;266618
140983;90;30;40;8.135;1-5-2029;266123
140988;55;85;70;3.391;1-5-2029;265325
140996;85;20;55;3.373;1-5-2029;265090
140998;70;95;20;7.537;2-5-2029;267352
141003;35;80;75;6.926;2-5-2029;267173
141004;45;90;65;5.700;3-5-2029;267407
141009;70;95;20;1.590;3-5-2029;267349
141012;95;45;30;0.129;3-5-2029;267585
141013;15;70;25;5.717;3-5-2029;265305
141020;90;55;50;4.523;3-5-2029;267343
141024;90;20;95;4.972;4-5-2029;264987
141030;15;25;70;3.875;5-5-2029;265663
141035;70;80;55;9.368;5-5-2029;265576
141043;90;60;45;0.485;6-5-2029;265136
141053;85;30;10;4.307;6-5-2029;266326
141058;15;55;50;6.387;7-5-2029;267223
141061;10;85;25;6.947;8-5-2029;265887
141063;70;50;15;2.630;8-5-2029;267020
141071;20;30;20;4.575;9-5-2029;266514
141075;95;25;60;4.652;10-5-2029;265431
141077;15;45;95;2.800;11-5-2029;265170
141081;85;45;95;2.687;11-5-2029;266004
141084;30;85;20;4.604;12-5-2029;266031
141086;20;45;80;7.390;13-5-2029;265253
141095;65;40;15;6.343;13-5-2029;265416
141104;15;45;90;6.981;13-5-2029;265253
141108;25;65;75;3.926;13-5-2029;265136
141116;35;60;40;9.062;14-5-2029;265418
141121;30;45;95;0.006;15-5-2029;266067
141124;95;45;95;8.185;16-5-2029;267582
141130;25;60;30;2.130;17-5-2029;265445
141131;10;65;80;2.544;17-5-2029;265777
141137;80;40;65;2.407;17-5-2029;264927
141143;15;65;70;2.833;17-5-2029;265740
141149;10;80;50;7.334;17-5-2029;265050
141153;45;95;10;7.511;18-5-2029;266186
141155;35;95;85;6.181;19-5-2029;265961
141161;10;20;40;2.584;19-5-2029;266136
141167;45;20;55;2.363;20-5-2029;266978
141171;80;20;25;5.882;21-5-2029;265221
141179;80;80;60;3.718;22-5-2029;266178
141184;25;80;80;1.151;23-5-2029;265714
141190;85;20;60;4.523;23-5-2029;265075
141197;20;55;95;5.118;23-5-2029;265465
141204;15;85;90;5.036;24-5-2029;266898
141213;80;25;30;8.462;25-5-2029;265917
141223;30;55;75;1.832;26-5-2029;266206
141224;80;85;40;2.463;26-5-2029;267425
141234;55;90;20;6.636;27-5-2029;264862
141239;35;50;40;6.166;27-5-2029;266891
141241;75;75;55;2.295;27-5-2029;265173
141248;45;45;85;5.207;27-5-2029;266326
141258;85;35;55;8.737;28-5-2029;265145
141263;40;45;85;6.244;28-5-2029;264866
141267;40;75;20;4.721;29-5-2029;265861
141269;25;60;25;2.403;30-5-2029;266326
141271;10;90;50;7.000;31-5-2029;265276
141274;70;35;55;7.832;1-6-2029;265329
141279;40;60;15;8.957;2-6-2029;266637
141288;60;75;25;4.923;3-6-2029;266167
141290;45;75;55;8.679;4-6-2029;266825
141292;65;75;65;7.136;5-6-2029;267585
141302;60;60;10;8.924;5-6-2029;266186
141305;95;15;40;2.893;5-6-2029;265994
141310;90;35;30;8.021;6-6-2029;267508
141319;15;95;90;5.442;7-6-2029;266891
141329;15;50;70;4.851;8-6-2029;266795
141338;20;15;85;1.174;9-6-2029;267316
141348;40;45;25;1.278;10-6-2029;267089
141353;60;30;40;9.957;10-6-2029;266585
141363;55;25;90;7.607;10-6-2029;267197
141366;35;25;65;5.062;10-6-2029;266544
141373;50;20;30;3.569;11-6-2029;266594
141382;35;15;95;8.848;11-6-2029;266675
141392;70;20;15;1.444;11-6-2029;265983
141401;55;90;45;4.522;12-6-2029;264859
141406;65;20;80;2.295;13-6-2029;267197
141409;20;15;55;3.148;13-6-2029;266873
141411;50;40;15;5.063;14-6-2029;267306
141413;50;45;60;7.487;14-6-2029;264959
141422;55;80;40;0.233;15-6-2029;265184
141425;65;70;25;4.827;16-6-2029;266244
141435;25;50;55;0.265;17-6-2029;266080
141440;55;80;75;1.573;17-6-2029;266781
141449;15;60;25;4.754;17-6-2029;266260
141456;55;45;60;8.506;18-6-2029;265903
141466;15;15;10;3.032;18-6-2029;265075
141474;60;20;20;1.476;19-6-2029;265490
141481;15;90;80;2.937;19-6-2029;266016
141490;50;65;40;8.179;19-6-2029;267070
141499;45;60;60;1.403;19-6-2029;266710
141505;85;15;65;2.755;20-6-2029;265352
141507;90;70;95;9.212;20-6-2029;266324
141513;65;70;95;4.480;21-6-2029;265656
141518;70;90;95;5.719;22-6-2029;265759
141528;35;25;35;5.129;22-6-2029;267011
141535;60;45;25;7.420;23-6-2029;265635
141543;65;45;30;0.106;23-6-2029;265851
141547;10;60;55;9.516;24-6-2029;267297
141557;10;95;20;2.125;24-6-2029;267291
141560;65;50;30;1.087;25-6-2029;266896
141563;25;60;10;4.063;26-6-2029;265270
141565;40;20;90;8.552;26-6-2029;265309
141570;45;90;75;3.346;27-6-2029;266424
141573;70;90;35;8.685;28-6-2029;265309
141579;30;60;35;0.374;29-6-2029;265634
141587;90;65;25;3.123;29-6-2029;265173
